TotalDisplacement 47551034
MaxDisplacement 4809
NumCells 51382
c48169 17556 -1960
c1962 16698 37856
c6524 17094 -5992
c3004 16962 -34720
c40014 15840 -6496
c5080 18876 7616
c30212 18678 -26152
c2373 16764 -6496
c31090 17556 25256
c50349 17424 -54376
c3049 17622 -51352
c35333 17292 -35728
c10816 17886 -33208
c48651 16698 33320
c40564 17820 -54376
c2880 18216 -54376
c36544 17622 -53368
c18932 15840 -12040
c1942 18348 -7000
c19641 17094 -27160
c1024 18216 55496
c7195 17688 59024
c24755 17226 -53872
c13216 17160 -45304
c36660 16830 44408
c27418 18150 -33712
c35401 18150 -54880
c45124 18150 25760
c1865 18480 -50848
c42600 18612 -50848
c27143 17556 -4480
c39865 17226 -31696
c25179 17622 -5992
c41589 17886 -53872
c31026 17358 28784
c39086 18810 -50344
c30174 18678 -7504
c32680 16038 29792
c20364 18348 -41272
c5262 18414 -55384
c5956 17754 -30184
c272 17490 29288
c50891 18018 -3976
c33486 16962 50456
c40131 17886 -2968
c3110 16962 -39760
c50715 17358 -31696
c25405 17886 29288
c24158 17556 -43288
c2563 18018 28280
c19390 17490 -39760
c21255 17952 -1960
c35109 18414 48944
c46423 18348 -54376
c32037 18084 23744
c50248 16896 31304
c15881 18678 -3472
c35328 18414 -33208
c34468 18018 -39760
c10272 18282 28280
c47177 16764 -5488
c45065 18084 -4480
c40259 17556 -36232
c2029 17754 60032
c18152 17490 44408
c21276 17688 26768
c34487 16434 43904
c43597 18744 24248
c46171 17358 -4984
c42118 18480 -9016
c40515 17358 -36736
c32247 18612 23240
c39485 18084 26264
c12367 17028 30296
c31156 17886 -4984
c18852 17292 -5488
c29228 18546 -3976
c46443 18084 53480
c38124 18546 -54880
c30 19008 23240
c8687 17160 -55888
c32548 18942 -3976
c6557 17622 -19096
c25264 17622 -31696
c38254 17226 -39256
c37770 16434 -51856
c26178 17688 -55888
c1983 17754 -31696
c2385 18414 60032
c33310 17754 28784
c1776 18150 -34216
c26466 18084 26768
c25808 18546 -53872
c42729 18414 -4984
c3492 18150 -5992
c20288 18810 -23632
c43206 17952 -55888
c6540 17292 -6496
c50776 18348 -29680
c11228 17820 52976
c32165 17292 32312
c1184 18546 28280
c26897 18150 -30184
c4575 18282 29288
c765 18084 27272
c6667 18348 -45304
c31329 18612 -4480
c17497 17688 46928
c21639 16896 -12040
c34286 17556 32312
c48001 17952 25256
c39186 17490 -36736
c45915 18414 -40264
c24114 18084 46424
c16217 18546 25760
c39480 16764 -61936
c29154 18546 -39760
c7997 19140 -4480
c35496 17292 24752
c12724 17688 -5488
c30626 18348 -52360
c33570 18480 -30688
c2420 18480 23744
c23417 16302 -11536
c17907 18414 29288
c22355 18018 -31696
c6286 18810 -55384
c296 19140 -8008
c32975 18480 -54376
c9364 17292 31304
c128 19338 -8512
c20090 16302 43400
c50294 19074 -3472
c1211 18876 -7000
c49785 18018 -46312
c1468 18150 28784
c2724 18546 28784
c32655 18150 -31696
c14450 17688 24752
c38202 18546 -31192
c37086 18018 -51352
c31336 18678 -23128
c7070 18282 44912
c16188 18942 28280
c5183 16698 43400
c10027 18810 29288
c26750 18348 -55888
c45403 18150 -19096
c32781 18084 -44800
c35413 17424 27776
c14261 17622 12152
c41972 18348 25256
c50362 17754 -36736
c48321 17556 -43792
c44868 18018 -32704
c12312 18942 -55384
c44274 17754 44408
c34618 19338 -3976
c39344 18480 54992
c33233 17028 -41776
c3163 18942 -54880
c29062 18282 53984
c35752 17952 -6496
c42102 17820 46928
c35021 18348 -35224
c45456 18678 44912
c42139 18480 27272
c18286 18546 -30184
c31128 16962 -56392
c39374 18612 26768
c38102 18150 50456
c46912 18744 -40768
c4762 16434 47936
c36943 17622 -39256
c19493 18216 46928
c16964 17886 30800
c16103 17490 47936
c853 18678 -2464
c10580 17754 57512
c4892 17094 -56392
c46605 18018 -18592
c33316 17688 19208
c11110 18876 -54376
c32017 18546 -31696
c19349 17358 -18088
c5084 18744 -29680
c11012 19140 -29680
c43851 16896 31808
c43199 16830 43904
c24465 17094 29792
c19710 18678 -31696
c388 18216 59528
c44188 18678 51968
c18401 17490 29792
c19464 19008 -54376
c14663 18546 -18592
c236 17754 47936
c15009 17358 -56392
c32784 18018 -53368
c42998 17688 27776
c11707 19140 -25648
c3105 19008 -30688
c33768 16962 43904
c24241 18612 -1960
c10886 17820 32312
c5326 17358 43904
c16566 18876 -9016
c33469 18942 -30184
c32406 18744 25256
c15860 18810 -2968
c23279 19272 -7000
c31257 18942 -31192
c4062 17886 29792
c1267 18480 58016
c5587 17622 -56392
c37574 19338 -55384
c48490 17820 27776
c48885 18744 -1960
c30005 19074 -2464
c273 18150 44408
c34070 18216 -61936
c28681 18876 26264
c22623 18216 27776
c25933 19206 -7504
c44316 17424 -32200
c43090 19536 -8008
c26944 16962 37856
c19784 18018 -56392
c17365 17820 -32200
c14574 19338 -7504
c25671 19140 24248
c2317 18414 44408
c11727 18678 -5992
c11167 18876 27272
c19049 18150 -37240
c49049 18216 -14560
c2878 18282 -34216
c44146 18612 27776
c20324 19008 26768
c41897 17754 43904
c42503 18744 -55888
c1644 18216 -32200
c40583 19206 29288
c37859 18216 24752
c7579 18084 -28672
c39005 19074 -31696
c51077 17094 43400
c13990 19008 27776
c12635 18150 -53368
c50399 18480 -32200
c38331 17622 40376
c12885 17952 -43288
c3417 19338 -4984
c42800 19008 -35728
c15105 18876 -55888
c33399 19206 25760
c39435 18480 -37744
c24815 18876 25256
c48610 17424 30296
c45992 18876 23744
c23954 17688 49952
c35529 19140 25256
c48011 18678 -44296
c37211 19272 26264
c31283 19206 -31192
c24043 19536 -29680
c43854 18150 45416
c22156 19140 -1960
c38794 18876 59528
c9227 19668 -8008
c9412 17886 47936
c24567 19206 -2464
c34506 18282 29792
c31845 19008 -55888
c40096 19404 26768
c18914 18612 -6496
c35599 19074 -5992
c35116 18678 54488
c42936 17226 43400
c44508 16170 42896
c23832 17226 37856
c39997 18942 28784
c27299 18612 24752
c37784 17754 -42784
c40603 19008 -6496
c9204 18810 44408
c20947 18612 -44800
c44805 19404 -30688
c15329 19602 25760
c34308 19206 -29176
c24400 18480 30296
c27439 19272 27272
c27322 18348 45920
c5899 19668 -7000
c46450 19338 -30184
c15892 19602 29288
c38963 16962 -17584
c34018 18150 36344
c39911 18282 -37240
c49072 18150 -39256
c50929 18084 -15568
c12815 18084 39872
c6470 19536 25256
c37220 17358 -17080
c22744 18678 29792
c4585 18348 46424
c20169 19140 27776
c44917 19668 27272
c23856 19008 -9016
c5118 19404 27776
c46289 18942 44408
c3367 18876 -14056
c45036 18282 30800
c40057 19800 23240
c23992 18480 53480
c37280 18480 -28672
c8478 17160 19712
c11935 18810 29792
c1954 18876 -28672
c30754 18876 52976
c19064 18546 45416
c49003 18546 -53368
c43455 19338 28784
c35548 18414 57512
c32929 18744 -43792
c16418 18678 -34720
c34679 17820 12656
c3478 19338 28280
c17585 18810 54488
c16717 19206 29792
c48432 19008 -28672
c44619 18150 43904
c46999 18678 53984
c27932 19800 27272
c8977 18216 -5488
c10309 18150 -51352
c48002 18744 45920
c11767 18282 37856
c11875 19074 47936
c18050 18612 -49840
c33255 18546 37856
c16140 18612 -49336
c33916 19932 -29680
c43403 18876 -5488
c39417 18018 -17584
c28488 18876 30296
c35749 18414 -42784
c2885 19272 -45304
c22792 18810 37352
c579 19800 26768
c30111 19602 28784
c36199 17820 19712
c31245 19008 38864
c50406 17886 60536
c20933 18480 46928
c8540 18018 36848
c3768 20064 -29680
c31083 18678 30800
c26705 19008 24752
c4588 19734 28784
c34633 19140 -54376
c24776 18414 -17080
c6364 17952 -12040
c45757 19272 -55888
c45015 19668 49448
c35107 18612 46928
c43034 18414 60536
c7123 19734 29288
c11901 19734 -7504
c35589 18942 -53368
c7922 19140 24752
c19459 19602 29792
c43824 17754 35336
c43703 19602 -29176
c46648 19272 -5488
c27005 17820 47432
c21024 18282 -48832
c28583 19338 22232
c47410 19668 -4480
c44971 19734 -4984
c624 19866 -3976
c41375 19734 29792
c50468 18744 53480
c41172 19668 -30688
c49231 19338 -2464
c51100 19536 -44800
c18957 19470 -2464
c23187 19272 -1960
c35384 18744 39872
c20397 19272 30296
c32811 17754 43400
c9908 19140 -28672
c19350 19800 27776
c1935 19074 44912
c29356 19008 -32200
c21028 18216 -43288
c45083 19140 -9016
c38017 18546 43904
c40994 17556 -16576
c30010 18876 59024
c2308 19470 -2968
c881 18348 -26656
c44279 19998 -3472
c35582 18348 34832
c50541 19140 54992
c17804 19866 29792
c11203 18612 -14560
c32236 19602 -55384
c50163 16962 42392
c9076 18942 45416
c28020 19074 36848
c41369 19404 -1960
c7836 19998 29792
c10070 19668 30296
c8594 19272 -36232
c39253 18546 36344
c3300 20064 -4480
c33577 19602 -31192
c23492 18480 12656
c33446 19866 -7504
c44983 18480 32816
c10723 18282 -32704
c41134 18942 60536
c5321 20262 -3976
c28016 18414 -34216
c11506 18678 43904
c29404 19932 27776
c20761 18414 38360
c6750 20064 26768
c32997 18876 -41272
c32651 19734 -30184
c32749 19272 -32200
c6693 18084 47432
c19026 17490 -11536
c42111 18810 39368
c39181 19272 24752
c6579 20130 -4984
c32734 19932 26264
c31791 19734 -8512
c17597 18810 -34216
c45986 19470 37856
c35756 19140 36344
c15855 18612 46424
c42695 19074 30800
c1730 19404 -28672
c33252 19140 58016
c14397 18282 -39256
c16658 19866 -30184
c8622 19866 -2968
c35419 19404 -6496
c5149 19536 -6496
c31056 18810 43904
c21939 19998 25760
c8989 17886 43400
c20965 18018 -27160
c24099 17226 -51856
c49774 18744 46928
c35744 18678 -61432
c34623 18942 43904
c45109 19074 43904
c25736 18480 -12040
c38606 18744 -43288
c18908 17094 42896
c50734 18216 35840
c1668 18612 35840
c34551 20460 -4480
c8316 18810 -13048
c35614 19668 -5488
c24088 18744 -45808
c21631 18018 -36736
c39875 18744 32312
c22321 17226 13160
c29387 18348 40880
c39048 19470 28280
c36680 19668 -6496
c44109 17820 31808
c7262 17622 -57904
c38743 19008 31304
c30024 19206 -34720
c23100 19338 -13048
c50785 19602 48944
c50339 19932 25256
c32768 17754 33320
c12814 20130 -2464
c10914 18546 43400
c31368 18348 47432
c29185 18546 -42784
c18007 17754 42896
c25423 17556 13664
c12582 18876 -40768
c10414 17952 41888
c38427 19338 44408
c6772 18942 57512
c9970 19074 45416
c36901 19008 35840
c39572 19998 -7504
c45019 17886 42896
c26482 18216 -16072
c46281 19602 28280
c29795 19470 44408
c30566 20064 26264
c708 19206 44912
c36740 19536 -28672
c16933 18546 40376
c3320 18942 40376
c35448 20130 28784
c42426 18018 -11536
c2828 19800 -5488
c3931 19800 -6496
c6333 19800 -1960
c4491 19338 44912
c39033 18810 33320
c9384 16434 -58408
c10166 17886 42392
c39950 18348 -56896
c27997 17094 -58408
c45446 19470 44912
c25214 19206 45416
c27287 18546 -11536
c49437 19932 49448
c32615 18876 31808
c404 20394 -3472
c13683 18282 -57904
c44790 19008 46928
c28000 18942 -51352
c22227 19338 60536
c2388 18414 -18088
c30561 18942 -18088
c50905 18018 42392
c35135 17886 -58912
c27267 19932 -6496
c30207 19074 -18592
c33829 18612 -16576
c48012 18546 -37240
c23945 17622 34328
c30739 18282 -58912
c35549 17160 -41776
c25969 17688 33824
c22003 19272 58016
c39023 17952 33824
c13488 18678 -33712
c5036 18150 42392
c42064 19470 -18088
c15376 20526 -3472
c2326 19140 39872
c24732 19008 52472
c7623 19272 47432
c38324 17556 -11032
c7150 18414 -20104
c34956 19602 44912
c32071 19206 40376
c9667 17886 -19600
c34028 20262 -2464
c1517 18018 12152
c22172 19602 -31696
c32206 18942 -40264
c38248 19866 -44296
c11189 18414 -57400
c19654 19206 41384
c27360 19602 60032
c8995 18678 34328
c1857 18942 -57904
c11198 17820 15680
c23662 18084 15680
c6190 19470 55496
c183 18546 -12544
c47319 19866 33320
c32506 19206 -33712
c43198 17754 -58408
c15735 19932 -5488
c3444 19338 40376
c34499 19008 33824
c48552 19470 45920
c40054 18678 -58912
c23016 19602 -18592
c1437 19734 -55384
c9052 19800 -36232
c25641 19866 39368
c39750 18612 40880
c42101 19470 -33712
c38067 18150 -58408
c46761 19074 -17584
c47218 19470 -40264
c29867 19470 -53872
c25172 18876 -49840
c16011 19470 -17080
c46232 18282 42392
c20625 19074 -12544
c19712 19140 46928
c2617 19404 31304
c49265 18480 13664
c43877 19602 -17584
c45782 18876 40880
c18287 19734 43904
c26114 19074 -58912
c46792 19932 -1960
c45006 18942 -57400
c16316 19866 48944
c32116 18612 13664
c17121 19470 30800
c7075 18678 -19096
c21784 18084 -11032
c43797 19800 32312
c21238 20394 -2464
c4596 17886 16688
c12695 18612 -11032
c5109 18744 -37744
c1158 19206 -19096
c4214 18876 -43288
c39849 18876 -26656
c41090 19536 40880
c2795 18810 53984
c7233 20064 46928
c43115 18744 46424
c2369 20196 27272
c8281 19800 31304
c10731 19338 57512
c47306 19008 -12040
c792 18876 49952
c47904 18018 16184
c50875 19338 -54880
c39836 19008 12656
c44751 19338 45416
c9965 19734 -5992
c45202 19140 -16576
c48786 18810 -37240
c27765 19734 44912
c18979 18546 16688
c1786 19734 60032
c27408 20658 -3976
c37908 19338 -58912
c21628 17820 14168
c33098 19140 -11032
c47914 18546 42896
c22045 18546 -58408
c40018 20196 32312
c47254 19866 30800
c30485 19206 43400
c39989 18942 42392
c14469 19998 -44296
c14916 19008 46424
c40345 19272 -59416
c38014 19272 -43288
c11705 19140 21728
c1069 20064 33824
c47062 19602 43400
c37587 19602 45416
c22237 19668 -16576
c23952 19206 42896
c14082 19338 -57400
c21227 19602 -57400
c25021 19140 -56896
c13026 20064 30296
c30047 19470 -57904
c10280 19074 -39760
c36146 17688 14672
c45927 20196 31304
c36172 17424 -38752
c28117 18810 -46312
c19682 20064 49448
c22358 18150 13160
c11834 19206 -33208
c28443 18810 -58408
c22784 19470 42392
c48692 17820 -10528
c6512 20064 34832
c138 18678 16184
c8315 19140 -37744
c50455 19536 39872
c527 20130 43904
c12070 17886 -38248
c4 20196 49448
c27809 18876 -16072
c2477 18348 15680
c12048 20262 30800
c45375 18348 14168
c9580 19470 -60424
c30640 19404 -54376
c38498 19866 48440
c49697 18810 -42784
c23175 19074 -60928
c25821 19734 34328
c5346 19998 -42784
c33333 18414 -39256
c8832 18810 -32704
c48984 19734 -57904
c11551 19734 40376
c27542 19140 53480
c41698 20658 -3472
c22445 19602 42896
c42508 19074 -26152
c26369 20262 47936
c1676 18348 9632
c40945 19734 -54880
c9758 19470 35336
c48246 18084 -10528
c35905 17886 20216
c30082 18414 -51856
c14749 19008 13664
c13979 17952 14672
c11575 18876 41888
c35099 19536 53480
c44746 19338 41384
c48933 20130 48440
c1137 20790 -3976
c22536 19932 31808
c9212 19932 -43792
c22715 19140 -26656
c16763 20196 -43792
c9349 19800 40880
c33967 18282 13160
c13467 20526 -2464
c50604 19800 11144
c8862 18414 -38248
c6650 20130 -55384
c41140 19800 46424
c46699 19866 60032
c37935 19008 15680
c43537 18678 12152
c28906 20064 46424
c35321 17688 -42280
c20442 18810 -38248
c5156 18810 13160
c8631 19008 14168
c28564 18612 14672
c9498 19866 -53872
c33156 19932 12656
c7003 19998 39368
c2502 18612 -15568
c30969 19866 -34720
c32203 19470 13160
c36230 17820 15176
c50552 18348 15176
c44432 19404 -16072
c6406 19932 40880
c19765 18612 9632
c11053 19338 -56392
c37808 19668 -11032
c25925 19140 9632
c32641 18942 -20104
c47502 19536 -12040
c30685 17820 61040
c35148 19932 -16072
c36420 18546 -51856
c45188 20460 -45304
c39958 19998 -57400
c29273 19932 13664
c32255 20196 -43288
c33172 18942 53984
c32125 19206 16688
c43670 19008 -50848
c12360 19272 -10528
c21985 19140 -15568
c29124 18612 9128
c45709 19338 16184
c6926 20460 49448
c20444 19470 41384
c14553 18744 19208
c33463 19668 -54376
c24837 19866 41384
c10844 19272 41888
c21037 18876 15176
c38601 19338 50456
c49952 20130 -54880
c45905 19668 -12040
c51090 19734 13160
c7256 18678 -20608
c17144 19536 41888
c40213 19734 -11536
c15630 20328 47432
c43231 19998 -11536
c19566 17952 56
c30725 18612 -38752
c11340 20196 40880
c8109 18348 18704
c36444 20130 -11536
c2892 19140 15176
c21137 18942 -10024
c22886 19602 -12544
c1252 19008 18704
c6848 19140 14672
c39008 19800 19208
c43438 18348 -41776
c20677 19668 14168
c1188 18084 11648
c27742 20196 -12040
c36755 19734 57512
c43419 19140 -50848
c33029 20064 -41272
c27519 20130 -57400
c23791 19404 15176
c40792 19602 -56392
c25431 18876 19712
c7239 19602 -39256
c6997 20790 -3472
c32196 19206 -10024
c19038 19668 -15568
c26410 19602 -22120
c19478 20064 -15568
c35841 19734 -56392
c9544 18612 -42280
c20967 20328 46928
c11742 19998 -56392
c5681 20196 14168
c32846 20328 40880
c12317 19668 15176
c14028 19668 18704
c5776 19998 -37240
c30352 19008 -14560
c6653 20262 -56392
c25546 19998 43400
c3145 19734 -12544
c48413 19866 42392
c4622 18942 -20608
c11188 19734 16184
c34599 19866 -12544
c26368 19998 -12544
c13722 19338 -39760
c10762 18480 4592
c39683 19536 -14560
c36470 18810 -24136
c12548 20526 -55384
c29064 19404 -26656
c26652 19602 -26152
c26529 18942 12152
c39281 19272 -38752
c14952 20328 13664
c49836 20790 48944
c49825 20592 46928
c50912 19470 -39760
c21377 19866 13160
c3220 19668 15680
c45527 18546 18200
c17411 20526 -2968
c42584 20262 13160
c18196 18414 -19600
c21328 19536 19712
c26864 19338 -50344
c23860 20328 -43288
c7898 20130 12152
c7034 19140 9128
c4066 19932 15176
c47028 19866 -46312
c44230 20460 -43288
c49708 20328 -36232
c26325 20394 13160
c42248 19470 -38248
c525 19206 18200
c1758 19536 -49336
c32503 20658 -11536
c31655 18678 20216
c27746 18810 -15064
c34601 19602 18200
c21324 19800 -10528
c43905 18876 4592
c10740 19734 -32704
c40585 19206 20216
c51353 19338 -10024
c40172 19800 -40768
c47321 20328 18704
c10937 19602 -38248
c2910 19536 24752
c38566 19008 8624
c11788 19140 4592
c31872 20724 -43288
c22617 19602 20216
c7018 19404 4592
c41611 20130 -42784
c48698 18942 -48832
c8117 18546 -59920
c13475 19668 49952
c12405 20328 14168
c30146 19140 17696
c44731 19074 -15064
c3935 19734 -19096
c12451 20262 -36736
c33292 19140 11648
c22856 20328 12656
c25496 19470 -20104
c46260 17754 5600
c13506 19272 17696
c39898 18216 5096
c31613 19800 14672
c21745 19734 -33712
c5688 20064 -10528
c27343 20394 -34720
c44708 20460 -41272
c49787 18810 -952
c50862 19932 19712
c7384 19470 -13048
c9930 18612 4088
c36141 18216 56
c13955 19668 -61936
c28702 19734 -20608
c39914 19800 17696
c4646 20394 41384
c47206 20064 -7000
c10550 18546 20720
c13819 20130 -12544
c34498 18810 20720
c24717 19932 17696
c48710 19536 24248
c26485 20394 -39256
c46832 19602 16688
c175 20196 19712
c2957 18150 6104
c49375 19074 20720
c943 19932 -38752
c27526 20064 -21616
c48854 19998 -40264
c9526 20262 -13048
c30458 19470 -19600
c23918 19998 -38248
c48836 20262 -12544
c28159 21186 -40264
c14128 20460 12656
c24146 20460 -49336
c25557 20592 -36232
c35378 18150 6608
c22687 19404 -37744
c42354 19998 -34216
c22444 20064 59528
c42033 18348 1064
c48866 20658 -39760
c45940 19338 -51856
c2547 19470 -10024
c30056 20658 -55384
c26105 18612 -52360
c39411 19932 53480
c11039 19536 -37744
c7589 20592 -41272
c3888 19998 18200
c41376 20130 16184
c50570 20130 18200
c9369 18282 61544
c37464 19998 20216
c11452 20064 -49840
c31449 18348 61040
c21291 19668 9128
c7620 18546 6608
c33110 18744 -27664
c6457 19140 17192
c34060 18876 3584
c571 20064 24248
c37333 20328 19712
c16292 19140 8120
c43393 19470 20720
c35576 20526 -34216
c17531 19998 -32704
c40511 18810 6104
c4244 20526 -37240
c1553 18678 5600
c35661 19536 17192
c25136 20262 -33712
c1178 19932 15680
c42878 19668 41888
c39357 20064 -45808
c43248 19206 6104
c16723 19470 23744
c9995 20196 11648
c6155 20460 19208
c31834 20724 19712
c9004 20130 -46312
c34306 20196 14672
c13758 19998 16688
c14260 19668 17192
c1170 19536 -41776
c23117 20394 -38248
c8330 20592 11648
c35815 20064 59024
c4166 20592 -35224
c18500 20724 18704
c38072 18876 5096
c33683 20130 -51352
c36046 20460 59024
c42133 19866 20720
c21883 19602 6104
c16195 20592 15176
c22244 20724 -41272
c47423 20262 20216
c9362 20328 -37744
c8954 18876 3080
c46538 20988 -40768
c1032 19998 42896
c24699 19074 5600
c2793 20064 -41776
c6344 19074 21224
c35840 19272 -21112
c37725 19734 6104
c6518 19536 3584
c33359 20328 15680
c32765 20130 -48832
c25729 20592 14672
c42690 20196 -29176
c8721 20262 -51352
c32242 19404 -42280
c12773 20460 13664
c42686 19866 -31696
c3372 20988 14672
c18788 20064 41888
c31289 19470 5600
c112 19536 4088
c33963 19800 17192
c46104 21054 -39256
c13904 19470 21224
c4095 19932 17192
c31302 20856 14168
c10713 19668 9632
c13450 20064 9632
c46726 19932 4088
c2533 19602 -50344
c26082 20790 -38248
c47184 20526 18200
c22175 21252 -40768
c44599 19734 -33208
c17595 20658 20216
c10257 19404 5096
c15806 20064 17696
c28135 19866 23744
c48536 20328 4088
c25290 20064 17192
c16856 20460 17696
c35761 20196 34328
c31491 20790 20216
c48825 20394 43400
c10195 20988 13664
c10855 19338 53984
c12400 20064 9128
c22054 19536 10136
c39516 19800 10136
c12393 20328 9128
